dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
20773,gauss_nb,{'classifier__var_smoothing': 1e-08},0.471927,0.083005,0.693572,0.04805,0.570341,0.069907,0.906702,0.056794,0.717318,0.049159,0.738521,0.044099,0.477042,0.088199
17515,gauss_nb,{'classifier__var_smoothing': 1e-09},0.474541,0.075284,0.684697,0.046646,0.542339,0.07216,0.930894,0.050538,0.708473,0.048847,0.736616,0.040871,0.473233,0.081743
17515,gauss_nb,{'classifier__var_smoothing': 1e-08},0.474541,0.075284,0.684697,0.046646,0.542339,0.07216,0.930894,0.050538,0.708473,0.048847,0.736616,0.040871,0.473233,0.081743
19067,gauss_nb,{'classifier__var_smoothing': 1e-09},0.470013,0.074472,0.67831,0.046228,0.528432,0.070139,0.937534,0.046957,0.701956,0.049085,0.732983,0.040566,0.465966,0.081133
19067,gauss_nb,{'classifier__var_smoothing': 1e-08},0.470013,0.074472,0.67831,0.046228,0.528432,0.070139,0.937534,0.046957,0.701956,0.049085,0.732983,0.040566,0.465966,0.081133
15231,gauss_nb,{'classifier__var_smoothing': 1e-09},0.491691,0.077736,0.701416,0.046521,0.573497,0.069749,0.922614,0.052553,0.725621,0.047524,0.748056,0.041724,0.496111,0.083447
15231,gauss_nb,{'classifier__var_smoothing': 1e-08},0.491691,0.077736,0.701416,0.046521,0.573497,0.069749,0.922614,0.052553,0.725621,0.047524,0.748056,0.041724,0.496111,0.083447
15227,gauss_nb,{'classifier__var_smoothing': 1e-09},0.493479,0.07762,0.702521,0.046491,0.574923,0.069665,0.923172,0.052312,0.726761,0.047421,0.749048,0.041662,0.498096,0.083325
15227,gauss_nb,{'classifier__var_smoothing': 1e-08},0.493479,0.07762,0.702521,0.046491,0.574923,0.069665,0.923172,0.052312,0.726761,0.047421,0.749048,0.041662,0.498096,0.083325
7529,gauss_nb,{'classifier__var_smoothing': 1e-09},0.474211,0.084102,0.696082,0.048009,0.575713,0.070035,0.904263,0.060357,0.71964,0.048884,0.739988,0.04444,0.479976,0.08888
7529,gauss_nb,{'classifier__var_smoothing': 1e-08},0.474211,0.084102,0.696082,0.048009,0.575713,0.070035,0.904263,0.060357,0.71964,0.048884,0.739988,0.04444,0.479976,0.08888
19641,gauss_nb,{'classifier__var_smoothing': 1e-09},0.480058,0.079939,0.697493,0.047081,0.573887,0.070475,0.911291,0.056049,0.721292,0.047962,0.742589,0.042654,0.485178,0.085309
