dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
21179,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'uniform'}",0.680713,0.070459,0.840253,0.035427,0.830307,0.049891,0.853495,0.052901,0.840985,0.035476,0.841901,0.035328,0.683802,0.070656
21179,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.67939,0.070728,0.839651,0.035564,0.830362,0.050154,0.852018,0.053164,0.840273,0.035618,0.84119,0.035462,0.682379,0.070924
18298,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.688852,0.068962,0.845558,0.034292,0.849351,0.048035,0.840541,0.053808,0.844091,0.034659,0.844946,0.034473,0.689892,0.068946
18299,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.688893,0.069001,0.845579,0.034312,0.849369,0.04804,0.840566,0.05382,0.844112,0.034681,0.844968,0.034494,0.689935,0.068989
23870,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.692961,0.068845,0.847815,0.034118,0.854313,0.046958,0.839196,0.05509,0.845867,0.034796,0.846754,0.034544,0.693509,0.069088
23871,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.692961,0.068845,0.847815,0.034118,0.854313,0.046958,0.839196,0.05509,0.845867,0.034796,0.846754,0.034544,0.693509,0.069088
20410,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.679665,0.070434,0.839461,0.035494,0.82698,0.050145,0.85608,0.052324,0.840577,0.035476,0.84153,0.035312,0.68306,0.070625
20411,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 1, 'classifier__weights': 'distance'}",0.679665,0.070434,0.839461,0.035494,0.82698,0.050145,0.85608,0.052324,0.840577,0.035476,0.84153,0.035312,0.68306,0.070625
21372,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.682572,0.070862,0.842152,0.035292,0.841928,0.048011,0.84246,0.054657,0.841366,0.035752,0.842194,0.035572,0.684388,0.071145
21373,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.682572,0.070862,0.842152,0.035292,0.841928,0.048011,0.84246,0.054657,0.841366,0.035752,0.842194,0.035572,0.684388,0.071145
14460,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.683119,0.072076,0.84199,0.036042,0.837363,0.049601,0.848162,0.054208,0.84191,0.036259,0.842762,0.036109,0.685525,0.072217
14461,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.683119,0.072076,0.84199,0.036042,0.837363,0.049601,0.848162,0.054208,0.84191,0.036259,0.842762,0.036109,0.685525,0.072217
12158,knn,"{'classifier__n_neighbors': 5, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.682924,0.072186,0.843396,0.035678,0.858246,0.047994,0.823707,0.055818,0.839948,0.036386,0.840977,0.036074,0.681953,0.072148
12159,knn,"{'classifier__n_neighbors': 5, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.682924,0.072172,0.843396,0.035671,0.858247,0.047979,0.823707,0.055818,0.839949,0.036382,0.840977,0.036069,0.681954,0.072138
11770,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.68759,0.069178,0.8446,0.03453,0.844096,0.048154,0.845296,0.053459,0.843867,0.034854,0.844696,0.034667,0.689392,0.069335
11771,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.68759,0.069178,0.8446,0.03453,0.844096,0.048154,0.845296,0.053459,0.843867,0.034854,0.844696,0.034667,0.689392,0.069335
14270,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.689177,0.071931,0.845735,0.03578,0.849894,0.049163,0.840227,0.055186,0.844187,0.036192,0.84506,0.035987,0.69012,0.071973
