dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
5947,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 100}",0.702358,0.069004,0.853861,0.03351,0.897749,0.041349,0.795528,0.059266,0.844227,0.036042,0.846639,0.034964,0.693277,0.069929
2530,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.700194,0.069164,0.852681,0.033742,0.885697,0.042953,0.808807,0.057901,0.845532,0.035633,0.847252,0.034886,0.694505,0.069773
11752,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.706133,0.068833,0.855623,0.033555,0.890557,0.042488,0.809191,0.057706,0.848065,0.035508,0.849874,0.034729,0.699748,0.069458
5610,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 50}",0.700702,0.069296,0.852974,0.033809,0.887821,0.042624,0.80666,0.058287,0.845417,0.035858,0.84724,0.035027,0.694481,0.070054
5755,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 100}",0.701228,0.067854,0.85328,0.032964,0.896143,0.041941,0.796304,0.058554,0.843869,0.0353,0.846223,0.0343,0.692447,0.0686
18234,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.708661,0.06723,0.856906,0.032679,0.901837,0.04093,0.797177,0.058639,0.847026,0.03528,0.849507,0.034135,0.699014,0.068271
5884,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.710603,0.066478,0.857888,0.032267,0.902596,0.039481,0.79846,0.058631,0.84809,0.03502,0.850528,0.033871,0.701056,0.067741
8057,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 125}",0.706852,0.067417,0.856066,0.032794,0.898498,0.040588,0.799677,0.058286,0.846809,0.035275,0.849087,0.034239,0.698174,0.068478
13858,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.704191,0.068772,0.854662,0.033448,0.890212,0.042065,0.807423,0.059381,0.846926,0.035715,0.848818,0.034851,0.697635,0.069701
13863,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.703717,0.068875,0.854411,0.03349,0.890634,0.0423,0.80627,0.060076,0.846492,0.035825,0.848452,0.034929,0.696904,0.069858
8125,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 75}",0.70709,0.068881,0.85615,0.033477,0.893595,0.041859,0.806388,0.057118,0.848072,0.035411,0.849992,0.034656,0.699983,0.069312
5610,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 75}",0.705568,0.06914,0.8554,0.033675,0.891836,0.041709,0.806982,0.05812,0.847524,0.035855,0.849409,0.03497,0.698818,0.06994
5685,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 75}",0.699918,0.068108,0.852655,0.033139,0.89315,0.041563,0.798835,0.059155,0.843795,0.035594,0.845993,0.034573,0.691985,0.069146
17750,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 2, 'classifier__n_estimators': 175}",0.700347,0.069709,0.852837,0.03394,0.894132,0.042586,0.797945,0.059999,0.843763,0.036399,0.846039,0.03535,0.692077,0.070701
20601,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 175}",0.70791,0.069268,0.856538,0.033701,0.893724,0.042378,0.80712,0.056998,0.848516,0.035564,0.850422,0.034818,0.700844,0.069636
23416,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 100}",0.702625,0.068012,0.854019,0.033053,0.898509,0.040817,0.794879,0.058312,0.844267,0.03555,0.846694,0.034477,0.693389,0.068953
23469,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.706518,0.068389,0.855905,0.033279,0.894274,0.041064,0.804911,0.057556,0.847612,0.035468,0.849592,0.034593,0.699185,0.069186
14578,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 3, 'classifier__n_estimators': 150}",0.698847,0.069251,0.852109,0.033729,0.891225,0.042903,0.80011,0.05836,0.843571,0.03583,0.845667,0.03494,0.691334,0.069879
24428,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 150}",0.708694,0.068821,0.85696,0.033484,0.895257,0.041323,0.806069,0.057299,0.8487,0.035583,0.850663,0.034739,0.701326,0.069479
5743,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 125}",0.706486,0.067949,0.855854,0.033099,0.896685,0.041572,0.801589,0.05824,0.846953,0.035424,0.849137,0.034433,0.698274,0.068865
20095,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 50}",0.698523,0.06702,0.851981,0.032576,0.893926,0.041681,0.796232,0.057499,0.842812,0.034765,0.845079,0.033832,0.690159,0.067665
24536,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 100}",0.692995,0.070562,0.849259,0.034262,0.891071,0.042599,0.793699,0.061087,0.840041,0.03688,0.842385,0.035778,0.68477,0.071555
12140,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 175}",0.712628,0.067103,0.858883,0.032665,0.896877,0.040463,0.808386,0.056823,0.850697,0.034814,0.852632,0.033968,0.705263,0.067935
17128,random_forest,"{'classifier__criterion': 'gini', 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 4, 'classifier__n_estimators': 125}",0.702168,0.068788,0.853745,0.033516,0.88993,0.041472,0.805654,0.058298,0.845914,0.035716,0.847792,0.034852,0.695584,0.069703
