dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
12155,gauss_nb,{'classifier__var_smoothing': 1e-08},0.446706,0.057827,0.687671,0.032021,0.55318,0.049286,0.887048,0.038554,0.699569,0.033618,0.720114,0.029898,0.440228,0.059795
5815,gauss_nb,{'classifier__var_smoothing': 1e-09},0.442202,0.057722,0.679646,0.032783,0.530679,0.051182,0.900478,0.036078,0.69027,0.035332,0.715578,0.030137,0.431157,0.060275
5815,gauss_nb,{'classifier__var_smoothing': 1e-08},0.442202,0.057722,0.679646,0.032783,0.530679,0.051182,0.900478,0.036078,0.69027,0.035332,0.715578,0.030137,0.431157,0.060275
17525,gauss_nb,{'classifier__var_smoothing': 1e-09},0.44826,0.057554,0.679814,0.032669,0.523987,0.050722,0.910816,0.035561,0.689842,0.035505,0.717402,0.030044,0.434803,0.060089
17525,gauss_nb,{'classifier__var_smoothing': 1e-08},0.44826,0.057554,0.679814,0.032669,0.523987,0.050722,0.910816,0.035561,0.689842,0.035505,0.717402,0.030044,0.434803,0.060089
15777,gauss_nb,{'classifier__var_smoothing': 1e-09},0.455732,0.057974,0.684928,0.033387,0.532645,0.053823,0.910679,0.037802,0.695307,0.036175,0.721662,0.03045,0.443324,0.0609
15777,gauss_nb,{'classifier__var_smoothing': 1e-08},0.455732,0.057974,0.684928,0.033387,0.532645,0.053823,0.910679,0.037802,0.695307,0.036175,0.721662,0.03045,0.443324,0.0609
16179,gauss_nb,{'classifier__var_smoothing': 1e-09},0.450963,0.058053,0.686029,0.032721,0.542048,0.051418,0.899464,0.038124,0.697213,0.035012,0.720756,0.030238,0.441511,0.060475
16179,gauss_nb,{'classifier__var_smoothing': 1e-08},0.450963,0.058053,0.686029,0.032721,0.542048,0.051418,0.899464,0.038124,0.697213,0.035012,0.720756,0.030238,0.441511,0.060475
16183,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45172,0.057873,0.686297,0.032624,0.542027,0.051222,0.900162,0.037946,0.697481,0.034896,0.721094,0.03015,0.442188,0.0603
16183,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45172,0.057873,0.686297,0.032624,0.542027,0.051222,0.900162,0.037946,0.697481,0.034896,0.721094,0.03015,0.442188,0.0603
7525,gauss_nb,{'classifier__var_smoothing': 1e-09},0.458073,0.060502,0.694158,0.033315,0.561663,0.0507,0.89057,0.040288,0.706288,0.034863,0.726117,0.031255,0.452234,0.062509
7525,gauss_nb,{'classifier__var_smoothing': 1e-08},0.458073,0.060502,0.694158,0.033315,0.561663,0.0507,0.89057,0.040288,0.706288,0.034863,0.726117,0.031255,0.452234,0.062509
10623,gauss_nb,{'classifier__var_smoothing': 1e-09},0.440589,0.060254,0.687053,0.032678,0.559041,0.049116,0.876823,0.040862,0.69921,0.03399,0.717932,0.030914,0.435863,0.061828
10623,gauss_nb,{'classifier__var_smoothing': 1e-08},0.440589,0.060254,0.687053,0.032678,0.559041,0.049116,0.876823,0.040862,0.69921,0.03399,0.717932,0.030914,0.435863,0.061828
19045,gauss_nb,{'classifier__var_smoothing': 1e-09},0.448522,0.057626,0.674713,0.033349,0.506981,0.052999,0.92336,0.035078,0.683061,0.037034,0.715171,0.030309,0.430342,0.060618
19045,gauss_nb,{'classifier__var_smoothing': 1e-08},0.448522,0.057626,0.674713,0.033349,0.506981,0.052999,0.92336,0.035078,0.683061,0.037034,0.715171,0.030309,0.430342,0.060618
23855,gauss_nb,{'classifier__var_smoothing': 1e-09},0.446103,0.054403,0.675489,0.031984,0.512367,0.052983,0.917303,0.035126,0.684378,0.03541,0.714835,0.028736,0.42967,0.057471
