dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
159,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.671047,0.055619,0.835171,0.028262,0.814009,0.040245,0.866535,0.043223,0.839289,0.028128,0.840272,0.028051,0.680544,0.056103
13347,svm_rbf,"{'classifier__C': 500, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.680914,0.057763,0.842395,0.028616,0.835224,0.037409,0.85302,0.045232,0.843555,0.029194,0.844122,0.029138,0.688244,0.058277
20016,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.678743,0.056571,0.841947,0.028001,0.839288,0.036914,0.845878,0.044123,0.842073,0.028508,0.842583,0.02844,0.685167,0.05688
20017,svm_rbf,"{'classifier__C': 7000, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.67872,0.05657,0.841935,0.028001,0.839268,0.036913,0.845878,0.044107,0.842063,0.028505,0.842573,0.028438,0.685146,0.056876
7262,svm_rbf,"{'classifier__C': 100, 'classifier__gamma': 'auto', 'classifier__kernel': 'rbf'}",0.670275,0.055642,0.834835,0.028211,0.813938,0.039961,0.865809,0.043479,0.838901,0.02815,0.839873,0.028079,0.679746,0.056159
3448,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.686216,0.054616,0.844862,0.027263,0.836643,0.037521,0.857034,0.043291,0.846252,0.027529,0.846838,0.027484,0.693677,0.054967
3449,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.686295,0.05457,0.844899,0.02724,0.836664,0.037513,0.857094,0.043289,0.846292,0.027507,0.846879,0.027461,0.693758,0.054922
1446,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.685946,0.056099,0.845084,0.027841,0.839225,0.037036,0.853758,0.044205,0.845947,0.028346,0.846492,0.02827,0.692983,0.056539
1447,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.685924,0.056096,0.845072,0.02784,0.839205,0.03704,0.853758,0.044205,0.845937,0.028344,0.846481,0.028268,0.692963,0.056536
678,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.685962,0.056039,0.84509,0.027814,0.839225,0.037038,0.853773,0.044175,0.845955,0.028315,0.846499,0.028238,0.692998,0.056476
